nohup: 忽略输入
[Errno 2] No such file or directory: '/home/zc/projects/graphqsat_deepgate/aigdata/train/METADATA'
No metadata available, that is fine for metadata generator.
Evaluation episode 50 is over. Your score is 0.2543859649122807.
Evaluation episode 51 is over. Your score is 0.3106060606060606.
Evaluation episode 52 is over. Your score is 0.2396694214876033.
Evaluation episode 53 is over. Your score is 0.18095238095238095.
Evaluation episode 54 is over. Your score is 0.0859375.
Evaluation episode 55 is over. Your score is 2.0.
Evaluation episode 56 is over. Your score is 1.25.
Evaluation episode 57 is over. Your score is 6.875.
Evaluation episode 58 is over. Your score is 0.34782608695652173.
Evaluation episode 59 is over. Your score is 0.8048780487804879.
Evaluation episode 60 is over. Your score is 0.8636363636363636.
Evaluation episode 61 is over. Your score is 0.4166666666666667.
Evaluation episode 62 is over. Your score is 2.375.
Evaluation episode 63 is over. Your score is 0.525.
Evaluation episode 64 is over. Your score is 0.3387096774193548.
Evaluation episode 65 is over. Your score is 1.7435897435897436.
Evaluation episode 66 is over. Your score is 1.62.
Evaluation episode 67 is over. Your score is 1.7333333333333334.
Evaluation episode 68 is over. Your score is 1.1818181818181819.
Evaluation episode 69 is over. Your score is 0.1518987341772152.
Evaluation episode 70 is over. Your score is 0.2549019607843137.
Evaluation episode 71 is over. Your score is 0.3548387096774194.
Evaluation episode 72 is over. Your score is 1.5161290322580645.
Evaluation episode 73 is over. Your score is 7.1875.
Evaluation episode 74 is over. Your score is 0.5857142857142857.
Evaluation episode 75 is over. Your score is 0.24324324324324326.
Evaluation episode 76 is over. Your score is 1.0222222222222221.
Evaluation episode 77 is over. Your score is 0.15517241379310345.
Evaluation episode 78 is over. Your score is 0.6451612903225806.
Evaluation episode 79 is over. Your score is 0.7222222222222222.
Evaluation episode 80 is over. Your score is 3.25.
Evaluation episode 81 is over. Your score is 1.9259259259259258.
Evaluation episode 82 is over. Your score is 0.0948905109489051.
Evaluation episode 83 is over. Your score is 0.42424242424242425.
Evaluation episode 84 is over. Your score is 0.6875.
Evaluation episode 85 is over. Your score is 0.3162393162393162.
Evaluation episode 86 is over. Your score is 0.3793103448275862.
Evaluation episode 87 is over. Your score is 0.2159090909090909.
Evaluation episode 88 is over. Your score is 0.23170731707317074.
Evaluation episode 89 is over. Your score is 1.326086956521739.
Evaluation episode 90 is over. Your score is 0.22962962962962963.
Evaluation episode 91 is over. Your score is 0.0784313725490196.
Evaluation episode 92 is over. Your score is 2.6551724137931036.
Evaluation episode 93 is over. Your score is 1.8666666666666667.
Evaluation episode 94 is over. Your score is 2.4705882352941178.
Evaluation episode 95 is over. Your score is 2.142857142857143.
Evaluation episode 96 is over. Your score is 1.0.
Evaluation episode 97 is over. Your score is 0.19672131147540983.
Evaluation episode 98 is over. Your score is 1.0625.
Evaluation episode 99 is over. Your score is 0.660377358490566.
Evaluation episode 100 is over. Your score is 0.18796992481203006.
Evaluation is done. Median relative score: 0.59, mean relative score: 1.08, iters frac: 0.62
Episode 152: Return -3.3000000000000016.
Episode 153: Return -9.299999999999983.
Episode 154: Return -10.19999999999998.
Episode 155: Return -3.2000000000000015.
Episode 156: Return -9.89999999999998.
Episode 157: Return -6.799999999999992.
Episode 158: Return -9.299999999999983.
Episode 159: Return -1.7000000000000004.
Episode 160: Return -6.799999999999992.
Episode 161: Return -3.5000000000000018.
Episode 162: Return -15.99999999999996.
Episode 163: Return -9.99999999999998.
Episode 164: Return -14.199999999999966.
Episode 165: Return -4.899999999999999.
Episode 166: Return -33.70000000000021.
Episode 167: Return -10.999999999999977.
Episode 168: Return -4.999999999999998.
Episode 169: Return -5.799999999999995.
Episode 170: Return -3.5000000000000018.
Episode 171: Return -21.300000000000033.
Episode 172: Return -3.700000000000002.
Episode 173: Return -10.499999999999979.
Episode 174: Return -5.399999999999997.
Episode 175: Return -3.700000000000002.
Episode 176: Return -2.9000000000000012.
Episode 177: Return -1.8000000000000005.
Episode 178: Return -10.599999999999978.
Episode 179: Return -7.699999999999989.
Episode 180: Return -23.000000000000057.
Episode 181: Return -7.799999999999988.
Episode 182: Return -11.699999999999974.
Episode 183: Return -1.4000000000000001.
Episode 184: Return -16.79999999999997.
Episode 185: Return -12.299999999999972.
Episode 186: Return -4.000000000000002.
Episode 187: Return -3.800000000000002.
Episode 188: Return -2.600000000000001.
Starting evaluation.
Evaluation episode 1 is over. Your score is 0.5079365079365079.
Evaluation episode 2 is over. Your score is 0.5882352941176471.
Evaluation episode 3 is over. Your score is 0.3333333333333333.
Evaluation episode 4 is over. Your score is 0.696969696969697.
Evaluation episode 5 is over. Your score is 0.55.
Evaluation episode 6 is over. Your score is 2.3333333333333335.
Evaluation episode 7 is over. Your score is 0.2830188679245283.
Evaluation episode 8 is over. Your score is 0.2857142857142857.
Evaluation episode 9 is over. Your score is 2.65.
Evaluation episode 10 is over. Your score is 2.4444444444444446.
Evaluation episode 11 is over. Your score is 0.15555555555555556.
Evaluation episode 12 is over. Your score is 9.571428571428571.
Evaluation episode 13 is over. Your score is 0.45.
Evaluation episode 14 is over. Your score is 1.0714285714285714.
Evaluation episode 15 is over. Your score is 2.5714285714285716.
Evaluation episode 16 is over. Your score is 1.0.
Evaluation episode 17 is over. Your score is 0.3333333333333333.
Evaluation episode 18 is over. Your score is 0.5266666666666666.
Evaluation episode 19 is over. Your score is 0.3902439024390244.
Evaluation episode 20 is over. Your score is 0.4634146341463415.
Evaluation episode 21 is over. Your score is 1.6071428571428572.
